model_type,train_protocol,eval_profile,eval_protocol,scope,horizon_s,n_seeds_total,n_anomaly_excluded,n_rollout_diverged,n_seeds_used,posmed_mean_of_seed_medians,posmed_median_of_seed_medians,posmed_min,posmed_max,posp95_mean_of_seed_p95s,posp95_median_of_seed_p95s,posp95_max,completion_mean,excluded_seeds,diverged_seeds
phnode_qforce,iid,heading_biased_eval,iid_noisy_ic,OU,30.0,5,0,0,5,2.3511,2.7273,1.548,2.9368,4.6101,5.4057,6.4989,,,
phnode_qforce,iid,heading_biased_eval,iid_noisy_ic,OU,60.0,5,0,0,5,5.3322,5.9531,3.0778,7.293,10.0586,12.4985,13.9662,,,
phnode_qforce,iid,heading_biased_eval,iid_noisy_ic,PRBS,10.0,5,0,0,5,0.695,0.6979,0.4198,1.0568,1.8839,2.4817,2.6872,,,
phnode_qforce,iid,heading_biased_eval,iid_noisy_ic,PRBS,30.0,5,0,0,5,2.2188,2.4994,1.5279,2.8476,4.8325,5.0064,8.7733,,,
phnode_qforce,iid,heading_biased_eval,iid_noisy_ic,PRBS,60.0,5,0,0,5,4.3473,4.8354,3.0829,5.4692,10.2812,9.9281,17.4939,,,
phnode_qforce,iid,heading_biased_eval,iid_noisy_ic,overall,10.0,5,0,0,5,0.7023,0.8193,0.4851,0.8945,1.7867,2.284,2.5952,,,
phnode_qforce,iid,heading_biased_eval,iid_noisy_ic,overall,30.0,5,0,0,5,2.1236,2.3762,1.5333,2.6035,4.1734,4.6816,5.6737,,,
phnode_qforce,iid,heading_biased_eval,iid_noisy_ic,overall,60.0,5,0,0,5,4.2,4.5712,3.0829,5.152,9.6852,11.5673,13.8758,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,CHIRP,10.0,5,0,0,5,0.3681,0.4722,0.1332,0.6189,0.6981,0.8812,0.9737,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,CHIRP,30.0,5,0,0,5,1.0058,1.3454,0.3419,1.5563,2.0706,2.7044,2.8281,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,CHIRP,60.0,5,0,0,5,1.996,2.7713,0.7385,2.8491,3.38,3.9268,4.5007,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,OU,10.0,5,0,0,5,0.6498,0.881,0.1915,1.0358,1.7057,2.338,2.6793,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,OU,30.0,5,0,0,5,1.8819,2.7007,0.4412,2.9177,3.8038,4.7021,5.8299,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,OU,60.0,5,0,0,5,4.3251,5.6828,1.2545,6.796,10.113,13.4162,15.997,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,PRBS,10.0,5,0,0,5,0.4453,0.4876,0.1677,0.769,1.7042,2.4545,2.6498,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,PRBS,30.0,5,0,0,5,1.3098,1.7721,0.4093,2.0812,3.7269,4.097,7.9155,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,PRBS,60.0,5,0,0,5,2.6706,3.0369,0.8961,4.5264,7.6061,7.3752,14.7251,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,overall,10.0,5,0,0,5,0.4636,0.6206,0.1659,0.7282,1.6275,2.338,2.5853,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,overall,30.0,5,0,0,5,1.4235,1.985,0.42,2.1481,3.3985,4.2428,5.8485,,,
phnode_qforce,iid,nominal_eval,iid_noisy_ic,overall,60.0,5,0,0,5,2.6336,3.158,0.8961,4.1773,8.1474,10.2668,13.4162,,,
phnode_qforce,iid,nominal_eval,v4_lite,CHIRP,10.0,5,0,0,5,0.3724,0.4598,0.1395,0.6408,0.6792,0.8868,0.99,,,
phnode_qforce,iid,nominal_eval,v4_lite,CHIRP,30.0,5,0,0,5,1.1685,1.6131,0.4587,1.6635,1.9427,2.6335,2.6951,,,
phnode_qforce,iid,nominal_eval,v4_lite,CHIRP,60.0,5,0,0,5,2.1227,2.7481,0.876,3.024,3.2802,3.8718,4.5915,,,
phnode_qforce,iid,nominal_eval,v4_lite,OU,10.0,5,0,0,5,0.6307,0.8785,0.1743,0.9984,1.6995,2.4406,2.738,,,
phnode_qforce,iid,nominal_eval,v4_lite,OU,30.0,5,0,0,5,1.9316,2.7497,0.4717,2.9905,3.7926,5.1926,6.1037,,,
phnode_qforce,iid,nominal_eval,v4_lite,OU,60.0,5,0,0,5,4.5543,6.678,1.1353,6.9068,9.4881,13.1259,14.2943,,,
phnode_qforce,iid,nominal_eval,v4_lite,PRBS,10.0,5,0,0,5,0.4295,0.4813,0.1543,0.7362,1.7125,2.4386,2.7534,,,
phnode_qforce,iid,nominal_eval,v4_lite,PRBS,30.0,5,0,0,5,1.2435,1.5671,0.3918,2.0089,3.6214,3.9915,8.2298,,,
phnode_qforce,iid,nominal_eval,v4_lite,PRBS,60.0,5,0,0,5,2.5829,3.0201,0.7798,4.3834,7.3329,6.7171,15.3967,,,
phnode_qforce,iid,nominal_eval,v4_lite,overall,10.0,5,0,0,5,0.4577,0.6282,0.1511,0.7235,1.6142,2.3335,2.5661,,,
phnode_qforce,iid,nominal_eval,v4_lite,overall,30.0,5,0,0,5,1.4222,1.8558,0.4513,2.2463,3.2058,4.1123,5.5239,,,
phnode_qforce,iid,nominal_eval,v4_lite,overall,60.0,5,0,0,5,2.7132,3.4072,0.9331,4.305,8.4005,11.2378,12.8699,,,
phnode_qforce,v4lite,clean,clean,CHIRP,10.0,5,0,0,5,0.1511,0.0696,0.0482,0.4929,0.2863,0.1131,0.9384,,,
phnode_qforce,v4lite,clean,clean,CHIRP,30.0,5,0,0,5,0.4392,0.2717,0.1565,1.2816,0.8631,0.4421,2.6363,,,
phnode_qforce,v4lite,clean,clean,CHIRP,60.0,5,0,0,5,1.024,0.608,0.3926,2.6245,1.7444,1.2777,3.7213,,,
phnode_qforce,v4lite,clean,clean,OU,10.0,5,0,0,5,0.3278,0.1611,0.1203,1.0492,0.755,0.3132,2.619,,,
phnode_qforce,v4lite,clean,clean,OU,30.0,5,0,0,5,0.9365,0.4373,0.3309,3.0768,1.7695,0.8139,5.5862,,,
phnode_qforce,v4lite,clean,clean,OU,60.0,5,0,0,5,2.1405,1.2113,0.9025,6.2616,5.6199,2.9959,16.9185,,,
phnode_qforce,v4lite,clean,clean,PRBS,10.0,5,0,0,5,0.181,0.095,0.0784,0.5181,0.7482,0.3497,2.4744,,,
phnode_qforce,v4lite,clean,clean,PRBS,30.0,5,0,0,5,0.6575,0.3658,0.3156,1.9035,1.3577,0.783,4.0216,,,
phnode_qforce,v4lite,clean,clean,PRBS,60.0,5,0,0,5,1.3574,0.6742,0.5514,4.2407,3.543,2.5593,9.1251,,,
phnode_qforce,v4lite,clean,clean,overall,10.0,5,0,0,5,0.1901,0.0964,0.071,0.5824,0.7161,0.3148,2.4744,,,
phnode_qforce,v4lite,clean,clean,overall,30.0,5,0,0,5,0.6227,0.327,0.2848,1.8453,1.4898,0.7649,4.5865,,,
phnode_qforce,v4lite,clean,clean,overall,60.0,5,0,0,5,1.3551,0.6841,0.6352,3.8526,4.5924,2.5317,13.0489,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,CHIRP,10.0,5,0,0,5,0.3205,0.2502,0.2318,0.6043,0.8728,0.8092,1.0991,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,CHIRP,30.0,5,0,0,5,0.8613,0.6507,0.5674,1.65,2.4487,2.2076,3.3427,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,CHIRP,60.0,5,0,0,5,1.7755,1.4725,1.4453,3.0126,4.8497,4.6364,5.434,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,OU,10.0,5,0,0,5,0.4925,0.3827,0.3484,0.9671,1.2686,0.9557,2.5534,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,OU,30.0,5,0,0,5,1.3885,1.0269,1.0194,2.8138,3.2094,2.8172,5.03,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,OU,60.0,5,0,0,5,2.9707,1.9339,1.8801,6.7945,8.0899,6.6418,15.0478,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,PRBS,10.0,5,0,0,5,0.3792,0.3269,0.3095,0.5999,1.229,0.9264,2.474,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,PRBS,30.0,5,0,0,5,1.1737,1.0219,0.7623,2.0567,2.7983,2.4155,4.4269,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,PRBS,60.0,5,0,0,5,2.2253,1.7385,1.5437,4.3541,6.4754,5.7463,9.9518,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,overall,10.0,5,0,0,5,0.3969,0.3231,0.3063,0.7043,1.2322,0.9428,2.4258,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,overall,30.0,5,0,0,5,1.165,0.9256,0.8236,2.2105,3.0403,2.6656,4.7478,,,
phnode_qforce,v4lite,degraded_eval,iid_noisy_ic,overall,60.0,5,0,0,5,2.2262,1.7069,1.5999,4.2637,7.2183,5.9926,12.3726,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,CHIRP,10.0,5,0,0,5,0.5316,0.4691,0.4612,0.7726,0.7763,0.7141,1.0422,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,CHIRP,30.0,5,0,0,5,1.5901,1.5057,1.4823,1.9296,2.357,2.1804,3.1008,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,CHIRP,60.0,5,0,0,5,3.2283,3.1574,3.1351,3.5037,5.0459,4.7708,5.8797,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,OU,10.0,5,0,0,5,0.6413,0.5558,0.535,0.99,1.333,1.0626,2.5217,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,OU,30.0,5,0,0,5,1.8268,1.5976,1.4965,2.8083,3.4847,2.9798,5.7631,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,OU,60.0,5,0,0,5,4.1907,3.4741,3.2619,7.2349,8.1313,6.7597,15.2245,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,PRBS,10.0,5,0,0,5,0.5012,0.4381,0.4198,0.7602,1.1466,0.8121,2.504,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,PRBS,30.0,5,0,0,5,1.721,1.5359,1.512,2.4539,3.0165,2.5604,5.1714,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,PRBS,60.0,5,0,0,5,3.396,3.0976,2.891,4.7503,6.3485,5.1527,11.9597,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,overall,10.0,5,0,0,5,0.5484,0.4985,0.4737,0.7941,1.177,0.8642,2.449,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,overall,30.0,5,0,0,5,1.7126,1.5585,1.4941,2.3851,3.2081,2.6077,5.6745,,,
phnode_qforce,v4lite,heading_biased_eval,iid_noisy_ic,overall,60.0,5,0,0,5,3.5217,3.1992,3.1821,4.7689,6.9027,5.4952,13.483,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,CHIRP,10.0,5,0,0,5,0.2003,0.1226,0.1038,0.5202,0.464,0.3347,0.9399,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,CHIRP,30.0,5,0,0,5,0.5035,0.3378,0.2893,1.1361,1.3299,0.9691,2.7258,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,CHIRP,60.0,5,0,0,5,1.1273,0.7664,0.5325,2.7385,2.552,2.1036,3.9026,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,OU,10.0,5,0,0,5,0.3395,0.231,0.1716,0.8586,0.906,0.5052,2.5685,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,OU,30.0,5,0,0,5,1.0634,0.5766,0.481,3.0938,2.2556,1.454,5.3546,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,OU,60.0,5,0,0,5,2.4858,1.4351,1.2217,6.6414,6.2569,4.2553,15.6235,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,PRBS,10.0,5,0,0,5,0.2497,0.1843,0.1645,0.5147,0.8333,0.4314,2.4652,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,PRBS,30.0,5,0,0,5,0.7724,0.4433,0.4131,2.0539,1.719,1.178,4.063,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,PRBS,60.0,5,0,0,5,1.5577,0.9184,0.8712,4.0049,4.1295,2.7749,9.1083,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,overall,10.0,5,0,0,5,0.2651,0.1767,0.154,0.6411,0.853,0.4533,2.4652,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,overall,30.0,5,0,0,5,0.7624,0.4581,0.3935,2.0253,1.9616,1.3626,4.4405,,,
phnode_qforce,v4lite,nominal_eval,iid_noisy_ic,overall,60.0,5,0,0,5,1.5932,1.0181,0.9182,3.9512,5.2577,3.4783,13.0613,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,CHIRP,10.0,5,0,0,5,0.2064,0.1307,0.1157,0.5009,0.4186,0.2846,0.9533,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,CHIRP,30.0,5,0,0,5,0.656,0.4096,0.3634,1.6798,1.2583,0.9204,2.6376,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,CHIRP,60.0,5,0,0,5,1.3013,0.9088,0.8005,2.6172,2.4986,2.0174,4.7735,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,OU,10.0,5,0,0,5,0.3624,0.2107,0.1485,1.0244,0.7914,0.3223,2.6755,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,OU,30.0,5,0,0,5,1.0179,0.5171,0.4369,3.0842,2.061,1.1303,5.912,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,OU,60.0,5,0,0,5,2.6011,1.3045,1.2416,7.4596,5.933,3.3019,17.0616,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,PRBS,10.0,5,0,0,5,0.2375,0.1581,0.123,0.559,0.7761,0.3664,2.4477,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,PRBS,30.0,5,0,0,5,0.7347,0.4392,0.4027,1.9274,1.5218,1.0434,3.7717,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,PRBS,60.0,5,0,0,5,1.4312,0.8193,0.6337,3.9935,3.5886,2.7237,8.2942,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,overall,10.0,5,0,0,5,0.2498,0.1582,0.1381,0.6263,0.7538,0.3522,2.4477,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,overall,30.0,5,0,0,5,0.7668,0.4413,0.4252,2.0511,1.7518,1.0641,4.6097,,,
phnode_qforce,v4lite,nominal_eval,v4_lite,overall,60.0,5,0,0,5,1.5984,1.0287,0.8173,4.0088,4.9167,3.0171,13.0024,,,
se3_accel_blackbox,clean,clean,clean,CHIRP,10.0,5,0,0,5,0.1588,0.1086,0.1017,0.352,0.3572,0.2347,0.8852,,,
se3_accel_blackbox,clean,clean,clean,CHIRP,30.0,5,0,0,5,0.6038,0.4915,0.2666,0.9995,1.4981,1.2764,2.5824,,,
se3_accel_blackbox,clean,clean,clean,CHIRP,60.0,5,0,0,5,1.6679,1.4801,0.6318,2.888,3.9524,2.8933,7.1481,,,
se3_accel_blackbox,clean,clean,clean,OU,10.0,5,0,0,5,0.3939,0.2478,0.1591,1.095,0.8828,0.4293,2.7204,,,
se3_accel_blackbox,clean,clean,clean,OU,30.0,5,0,0,5,1.5348,0.8788,0.5246,4.6913,4.1341,2.6611,11.5866,,,
se3_accel_blackbox,clean,clean,clean,OU,60.0,5,0,0,5,5.0443,2.4722,1.5927,16.3891,11.8536,9.8732,29.2609,,,
se3_accel_blackbox,clean,clean,clean,PRBS,10.0,5,0,0,5,0.1651,0.1296,0.1171,0.3233,0.4854,0.3321,1.1225,,,
se3_accel_blackbox,clean,clean,clean,PRBS,30.0,5,0,0,5,0.7551,0.5412,0.386,1.5794,2.1715,1.2967,5.8436,,,
se3_accel_blackbox,clean,clean,clean,PRBS,60.0,5,0,0,5,2.3257,1.7043,1.1725,4.9104,7.679,4.1931,22.145,,,
se3_accel_blackbox,clean,clean,clean,overall,10.0,5,0,0,5,0.2159,0.1338,0.1162,0.554,0.6931,0.3659,1.9664,,,
se3_accel_blackbox,clean,clean,clean,overall,30.0,5,0,0,5,0.808,0.5765,0.3961,1.7238,3.2442,2.1404,9.136,,,
se3_accel_blackbox,clean,clean,clean,overall,60.0,5,0,0,5,2.4555,1.6387,0.9625,5.6333,9.0362,5.6326,25.8959,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,CHIRP,10.0,5,0,0,5,0.3342,0.2686,0.2227,0.5871,0.8821,0.8392,1.0599,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,CHIRP,30.0,5,0,0,5,0.9429,0.7978,0.7081,1.3949,2.6803,2.4548,3.4521,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,CHIRP,60.0,5,0,0,5,2.1675,1.6222,1.5327,3.4773,6.483,5.9993,9.1328,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,OU,10.0,5,0,0,5,0.5541,0.4302,0.3569,1.1012,1.3329,1.001,2.699,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,OU,30.0,5,0,0,5,1.9123,1.4909,0.9239,4.3035,4.5778,2.977,10.0524,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,OU,60.0,5,0,0,5,5.6292,3.4797,2.1034,15.6142,12.3092,9.5749,29.2901,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,PRBS,10.0,5,0,0,5,0.3512,0.3179,0.3058,0.4322,1.0239,0.9132,1.5052,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,PRBS,30.0,5,0,0,5,1.275,1.1406,1.0125,1.8848,3.9296,3.2383,7.1025,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,PRBS,60.0,5,0,0,5,3.0574,2.4673,1.9676,5.8372,10.8267,8.4425,22.6384,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,overall,10.0,5,0,0,5,0.4157,0.3502,0.3417,0.6666,1.2154,0.9891,2.1571,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,overall,30.0,5,0,0,5,1.2754,1.102,0.9665,2.0351,4.3602,3.2959,9.4101,,,
se3_accel_blackbox,clean,degraded_eval,iid_noisy_ic,overall,60.0,5,0,0,5,3.2001,2.5517,1.9275,6.1369,11.3202,8.4542,25.9726,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,CHIRP,10.0,5,0,0,5,0.5377,0.4932,0.4639,0.7344,0.8001,0.743,0.9954,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,CHIRP,30.0,5,0,0,5,1.5502,1.5297,1.3956,1.6617,2.6389,2.8664,3.0528,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,CHIRP,60.0,5,0,0,5,3.2728,3.2204,2.7992,3.7329,6.1891,5.7286,8.042,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,OU,10.0,5,0,0,5,0.693,0.5759,0.5292,1.1744,1.448,1.1549,2.886,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,OU,30.0,5,0,0,5,2.0873,1.593,1.5282,3.9851,4.7713,3.5043,10.1722,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,OU,60.0,5,0,0,5,5.2759,3.2769,3.0092,13.4409,12.1974,8.456,29.2095,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,PRBS,10.0,5,0,0,5,0.4792,0.4651,0.4302,0.5917,0.8439,0.806,1.0268,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,PRBS,30.0,5,0,0,5,1.7038,1.552,1.3854,2.5072,3.7973,3.1968,6.558,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,PRBS,60.0,5,0,0,5,3.9835,3.1599,2.9387,7.0861,9.2465,7.5164,20.1571,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,overall,10.0,5,0,0,5,0.5467,0.4967,0.4667,0.743,1.1883,0.9443,2.2214,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,overall,30.0,5,0,0,5,1.747,1.5934,1.468,2.4784,4.3805,3.3553,9.4514,,,
se3_accel_blackbox,clean,heading_biased_eval,iid_noisy_ic,overall,60.0,5,0,0,5,3.8279,3.1257,2.9705,6.4674,10.7638,8.3918,25.0173,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,CHIRP,10.0,5,0,0,5,0.226,0.1683,0.1397,0.4834,0.4738,0.3685,0.8845,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,CHIRP,30.0,5,0,0,5,0.6735,0.5224,0.407,1.1317,1.8011,1.6859,2.8246,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,CHIRP,60.0,5,0,0,5,1.7996,1.4926,0.7875,3.0402,4.7457,3.8112,8.154,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,OU,10.0,5,0,0,5,0.4388,0.3062,0.2281,1.0478,0.9593,0.5797,2.6338,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,OU,30.0,5,0,0,5,1.5629,0.9185,0.6384,4.2855,4.1322,2.4725,10.9345,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,OU,60.0,5,0,0,5,5.109,3.042,1.4606,16.0766,11.5436,9.2835,28.979,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,PRBS,10.0,5,0,0,5,0.2331,0.1967,0.1876,0.3671,0.5935,0.4267,1.2278,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,PRBS,30.0,5,0,0,5,0.8939,0.6659,0.5461,1.8317,2.795,1.9725,6.1959,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,PRBS,60.0,5,0,0,5,2.3509,2.1131,1.1729,4.7698,8.5947,5.6081,22.3272,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,overall,10.0,5,0,0,5,0.2747,0.2001,0.187,0.586,0.7685,0.5249,1.8732,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,overall,30.0,5,0,0,5,0.9141,0.6623,0.5624,1.8639,3.5153,2.3225,9.1775,,,
se3_accel_blackbox,clean,nominal_eval,iid_noisy_ic,overall,60.0,5,0,0,5,2.6209,1.8613,1.2548,5.5226,9.7402,6.1123,26.744,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,CHIRP,10.0,5,0,0,5,0.2019,0.1608,0.149,0.3824,0.4839,0.3641,0.9225,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,CHIRP,30.0,5,0,0,5,0.7154,0.6762,0.4714,1.1268,1.7512,1.5005,2.5222,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,CHIRP,60.0,5,0,0,5,1.7604,1.6303,0.9685,2.6737,4.6717,3.5048,7.7569,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,OU,10.0,5,0,0,5,0.4442,0.2696,0.1985,1.1943,0.8998,0.4587,2.6624,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,OU,30.0,5,0,0,5,1.6533,1.0827,0.6645,4.6718,4.1682,2.8153,11.3264,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,OU,60.0,5,0,0,5,5.2981,2.6827,1.7812,16.9637,11.7063,9.2939,29.082,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,PRBS,10.0,5,0,0,5,0.2165,0.1979,0.1596,0.3367,0.5275,0.359,1.2173,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,PRBS,30.0,5,0,0,5,0.8161,0.5836,0.521,1.5306,2.3531,1.394,6.1599,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,PRBS,60.0,5,0,0,5,2.2365,1.631,1.0228,4.9703,7.7373,4.2477,22.0318,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,overall,10.0,5,0,0,5,0.2665,0.2006,0.1734,0.5751,0.7262,0.4189,1.9168,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,overall,30.0,5,0,0,5,0.9249,0.7078,0.5732,1.8835,3.366,2.2442,9.1599,,,
se3_accel_blackbox,clean,nominal_eval,v4_lite,overall,60.0,5,0,0,5,2.5013,1.7269,1.2138,5.4155,9.5033,6.4719,26.4197,,,
se3_momentum_blackbox,clean,clean,clean,CHIRP,10.0,5,0,0,5,0.1375,0.1582,0.0943,0.1718,0.2599,0.287,0.3217,,,
se3_momentum_blackbox,clean,clean,clean,CHIRP,30.0,5,0,0,5,0.488,0.5006,0.2382,0.749,1.2434,1.1946,1.7637,,,
se3_momentum_blackbox,clean,clean,clean,CHIRP,60.0,5,0,0,5,1.5246,1.4826,0.5545,2.7869,3.1188,2.6724,5.1383,,,
se3_momentum_blackbox,clean,clean,clean,OU,10.0,5,0,0,5,0.2133,0.2123,0.2015,0.235,0.4543,0.4116,0.6818,,,
se3_momentum_blackbox,clean,clean,clean,OU,30.0,5,0,0,5,0.7241,0.7008,0.6307,0.8742,1.6669,1.6334,2.1768,,,
se3_momentum_blackbox,clean,clean,clean,OU,60.0,5,0,0,5,1.8911,1.8239,1.3667,2.3777,4.4961,4.0956,5.5165,,,
se3_momentum_blackbox,clean,clean,clean,PRBS,10.0,5,0,0,5,0.1339,0.1363,0.115,0.1448,0.3011,0.3086,0.3334,,,
se3_momentum_blackbox,clean,clean,clean,PRBS,30.0,5,0,0,5,0.4452,0.4745,0.3332,0.5041,1.233,1.1929,1.5964,,,
se3_momentum_blackbox,clean,clean,clean,PRBS,60.0,5,0,0,5,1.0741,0.9457,0.7818,1.5546,3.3606,2.9982,4.431,,,
se3_momentum_blackbox,clean,clean,clean,overall,10.0,5,0,0,5,0.1559,0.1653,0.1237,0.179,0.3694,0.367,0.4231,,,
se3_momentum_blackbox,clean,clean,clean,overall,30.0,5,0,0,5,0.5319,0.5116,0.3713,0.7266,1.4082,1.3639,1.837,,,
se3_momentum_blackbox,clean,clean,clean,overall,60.0,5,0,0,5,1.4879,1.4476,0.9181,1.95,3.858,3.4298,4.935,,,
se3_momentum_blackbox,clean,degraded_eval,iid_noisy_ic,CHIRP,10.0,5,0,0,5,0.2763,0.2851,0.2449,0.287,0.8353,0.8453,0.8507,,,
se3_momentum_blackbox,clean,degraded_eval,iid_noisy_ic,CHIRP,30.0,5,0,0,5,0.9266,0.916,0.8438,1.0422,2.529,2.5246,3.0675,,,
se3_momentum_blackbox,clean,degraded_eval,iid_noisy_ic,CHIRP,60.0,5,0,0,5,2.1245,2.0958,1.823,2.5724,6.0712,5.9478,8.8121,,,
se3_momentum_blackbox,clean,degraded_eval,iid_noisy_ic,OU,10.0,5,0,0,5,0.4191,0.4239,0.4023,0.43,0.986,0.9519,1.082,,,
se3_momentum_blackbox,clean,degraded_eval,iid_noisy_ic,OU,30.0,5,0,0,5,1.2302,1.2252,1.2101,1.2484,2.8704,2.7609,3.2117,,,
se3_momentum_blackbox,clean,degraded_eval,iid_noisy_ic,OU,60.0,5,0,0,5,2.5007,2.4095,2.085,2.9325,6.2568,6.2932,7.1575,,,
se3_momentum_blackbox,clean,degraded_eval,iid_noisy_ic,PRBS,10.0,5,0,0,5,0.3281,0.3334,0.3056,0.3483,0.9545,0.9364,1.0257,,,
