path,size_bytes,under_rollout_benchmark,referenced_by_tracked_doc,action,reason
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46/rollout_benchmark/phase1a_iideval_traj6_seed42_20260425_031023/nominal_eval/example_rollouts.png,1005760,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46/rollout_benchmark/phase1a_iideval_traj6_seed42_20260425_031023/nominal_eval/terminal_error_boxplots.png,97132,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260425_033359/diagnostic_plots/high_terminal_error_CHIRP_seed100043.png,664114,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260425_033359/diagnostic_plots/high_terminal_error_OU_seed200047.png,611207,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260425_033359/error_growth.png,674927,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260425_033359/example_rollouts.png,935421,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed46/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260425_033359/terminal_error_boxplots.png,112289,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/clean/diagnostic_plots/high_terminal_error_OU_seed200045.png,591161,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/clean/diagnostic_plots/high_terminal_error_PRBS_seed46.png,663161,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/clean/error_growth.png,621760,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/clean/example_rollouts.png,1064834,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/clean/terminal_error_boxplots.png,114801,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/degraded_eval/diagnostic_plots/high_terminal_error_PRBS_seed42.png,625827,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/degraded_eval/diagnostic_plots/high_terminal_error_PRBS_seed46.png,653563,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/degraded_eval/error_growth.png,613185,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/degraded_eval/example_rollouts.png,1048592,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/degraded_eval/terminal_error_boxplots.png,96964,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200045.png,582689,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/heading_biased_eval/diagnostic_plots/high_terminal_error_PRBS_seed43.png,641956,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/heading_biased_eval/error_growth.png,627597,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/heading_biased_eval/example_rollouts.png,972904,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/heading_biased_eval/terminal_error_boxplots.png,109503,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/nominal_eval/diagnostic_plots/high_terminal_error_OU_seed200045.png,608490,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/nominal_eval/diagnostic_plots/high_terminal_error_PRBS_seed46.png,651657,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/nominal_eval/error_growth.png,627785,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/nominal_eval/example_rollouts.png,1000315,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_160600/nominal_eval/terminal_error_boxplots.png,104762,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_161944/diagnostic_plots/high_terminal_error_CHIRP_seed100042.png,679752,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_161944/diagnostic_plots/high_terminal_error_PRBS_seed46.png,646088,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_161944/error_growth.png,634336,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_161944/example_rollouts.png,1095821,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_161944/terminal_error_boxplots.png,103859,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/clean/diagnostic_plots/high_terminal_error_OU_seed200043.png,615839,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/clean/diagnostic_plots/high_terminal_error_PRBS_seed44.png,645139,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/clean/error_growth.png,672307,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/clean/example_rollouts.png,1109061,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/clean/terminal_error_boxplots.png,120973,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/degraded_eval/diagnostic_plots/high_terminal_error_PRBS_seed42.png,646321,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/degraded_eval/diagnostic_plots/high_terminal_error_PRBS_seed46.png,676374,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/degraded_eval/error_growth.png,635622,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/degraded_eval/example_rollouts.png,1126430,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/degraded_eval/terminal_error_boxplots.png,95061,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200042.png,641322,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200043.png,601240,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/heading_biased_eval/error_growth.png,650685,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/heading_biased_eval/example_rollouts.png,1059555,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/heading_biased_eval/terminal_error_boxplots.png,105167,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/nominal_eval/diagnostic_plots/high_terminal_error_OU_seed200043.png,620774,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/nominal_eval/diagnostic_plots/high_terminal_error_PRBS_seed46.png,680126,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/nominal_eval/error_growth.png,678756,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/nominal_eval/example_rollouts.png,1061683,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260524_045958/nominal_eval/terminal_error_boxplots.png,98734,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260524_051438/diagnostic_plots/high_terminal_error_OU_seed200043.png,613755,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260524_051438/diagnostic_plots/high_terminal_error_OU_seed200047.png,668933,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260524_051438/error_growth.png,687462,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260524_051438/example_rollouts.png,1068137,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260524_051438/terminal_error_boxplots.png,111679,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/clean/diagnostic_plots/high_terminal_error_OU_seed200042.png,602742,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/clean/diagnostic_plots/high_terminal_error_PRBS_seed46.png,645598,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/clean/error_growth.png,608092,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/clean/example_rollouts.png,994374,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/clean/terminal_error_boxplots.png,113980,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/degraded_eval/diagnostic_plots/high_terminal_error_PRBS_seed42.png,598536,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/degraded_eval/diagnostic_plots/high_terminal_error_PRBS_seed46.png,641195,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/degraded_eval/error_growth.png,602654,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/degraded_eval/example_rollouts.png,1040267,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/degraded_eval/terminal_error_boxplots.png,103134,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/heading_biased_eval/diagnostic_plots/high_terminal_error_CHIRP_seed100045.png,684586,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200042.png,600304,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/heading_biased_eval/error_growth.png,569734,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/heading_biased_eval/example_rollouts.png,1067784,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/heading_biased_eval/terminal_error_boxplots.png,98113,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/nominal_eval/diagnostic_plots/high_terminal_error_PRBS_seed42.png,604487,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/nominal_eval/diagnostic_plots/high_terminal_error_PRBS_seed46.png,638263,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/nominal_eval/error_growth.png,605332,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/nominal_eval/example_rollouts.png,967526,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_161046/nominal_eval/terminal_error_boxplots.png,102768,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_162514/diagnostic_plots/high_terminal_error_CHIRP_seed100042.png,677097,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_162514/diagnostic_plots/high_terminal_error_PRBS_seed46.png,647472,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_162514/error_growth.png,601699,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_162514/example_rollouts.png,947531,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_full/main_phnode_full_seed42/rollout_benchmark/phase1a_v4eval_traj6_seed42_20260523_162514/terminal_error_boxplots.png,114727,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/clean/diagnostic_plots/high_terminal_error_OU_seed200043.png,571210,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/clean/diagnostic_plots/high_terminal_error_OU_seed200046.png,567648,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/clean/error_growth.png,617601,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/clean/example_rollouts.png,1128803,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/clean/terminal_error_boxplots.png,103297,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/degraded_eval/diagnostic_plots/high_terminal_error_OU_seed200043.png,573330,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/degraded_eval/diagnostic_plots/high_terminal_error_OU_seed200046.png,567951,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/degraded_eval/error_growth.png,608449,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/degraded_eval/example_rollouts.png,1045831,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/degraded_eval/terminal_error_boxplots.png,102077,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200045.png,624603,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/heading_biased_eval/diagnostic_plots/high_terminal_error_OU_seed200046.png,565445,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/heading_biased_eval/error_growth.png,644878,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/heading_biased_eval/example_rollouts.png,987099,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/heading_biased_eval/terminal_error_boxplots.png,108600,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_smoke1_iid_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42/rollout_benchmark/phase1a_iideval_traj6_seed42_20260523_181537/nominal_eval/diagnostic_plots/high_terminal_error_OU_seed200043.png,574769,1,0,purge,regenerable from the CSV/JSON beside it
