model_type,seed,epoch,train_total,test_total,train_so3_orth,train_success_rate
ablate_no_lift,42,153,0.00419723,0.00447783,1.17267e-07,1
ablate_no_lift,42,154,0.00417428,0.00435673,1.17205e-07,1
ablate_no_lift,42,155,0.00412884,0.00434645,1.17184e-07,1
ablate_no_lift,42,156,0.00413933,0.00448422,1.17104e-07,1
ablate_no_lift,42,157,0.00414582,0.00442554,1.17274e-07,1
ablate_no_lift,42,158,0.00417247,0.00443054,1.17147e-07,1
ablate_no_lift,42,159,0.00407705,0.00430448,1.17399e-07,1
ablate_no_lift,42,160,0.00410727,0.00447121,1.17131e-07,1
ablate_no_lift,42,161,0.00412948,0.00435649,1.17403e-07,1
ablate_no_lift,42,162,0.00407284,0.00430509,1.17431e-07,1
ablate_no_lift,42,163,0.00412535,0.00441062,1.17185e-07,1
ablate_no_lift,42,164,0.00413328,0.00428398,1.17205e-07,1
ablate_no_lift,42,165,0.00408603,0.00432794,1.17185e-07,1
ablate_no_lift,42,166,0.0040661,0.00432756,1.17314e-07,1
ablate_no_lift,42,167,0.00403164,0.00428716,1.17311e-07,1
ablate_no_lift,42,168,0.00403301,0.0043258,1.17315e-07,1
ablate_no_lift,42,169,0.00403137,0.00426814,1.1744e-07,1
ablate_no_lift,42,170,0.00404575,0.00430091,1.1733e-07,1
ablate_no_lift,42,171,0.00403157,0.00429289,1.17432e-07,1
ablate_no_lift,42,172,0.00402544,0.00422746,1.17199e-07,1
ablate_no_lift,42,173,0.00402598,0.00421517,1.17361e-07,1
ablate_no_lift,42,174,0.00403111,0.00432267,1.17493e-07,1
ablate_no_lift,42,175,0.00403152,0.00421981,1.17399e-07,1
ablate_no_lift,42,176,0.00398729,0.00420719,1.17303e-07,1
ablate_no_lift,42,177,0.00400894,0.00418989,1.17248e-07,1
ablate_no_lift,42,178,0.00401247,0.00427089,1.17515e-07,1
ablate_no_lift,42,179,0.00400049,0.00424925,1.17307e-07,1
ablate_no_lift,42,180,0.00398668,0.00423219,1.17469e-07,1
ablate_no_lift,42,181,0.00399075,0.00419699,1.17468e-07,1
ablate_no_lift,42,182,0.00397602,0.00422133,1.17434e-07,1
ablate_no_lift,42,183,0.00399662,0.0042374,1.17597e-07,1
ablate_no_lift,42,184,0.00397145,0.00417111,1.17465e-07,1
ablate_no_lift,42,185,0.00396591,0.00418935,1.17525e-07,1
ablate_no_lift,42,186,0.00395778,0.00417334,1.17501e-07,1
ablate_no_lift,42,187,0.00395169,0.00418889,1.17554e-07,1
ablate_no_lift,42,188,0.00394964,0.00417253,1.17411e-07,1
ablate_no_lift,42,189,0.003955,0.00416865,1.17681e-07,1
ablate_no_lift,42,190,0.00394308,0.00418103,1.17261e-07,1
ablate_no_lift,42,191,0.00393881,0.00421331,1.17182e-07,1
ablate_no_lift,42,192,0.00394657,0.00415917,1.17371e-07,1
ablate_no_lift,42,193,0.00393784,0.00415783,1.17236e-07,1
ablate_no_lift,42,194,0.00393141,0.00413749,1.17484e-07,1
ablate_no_lift,42,195,0.00393054,0.0041535,1.17312e-07,1
ablate_no_lift,42,196,0.00393471,0.00413562,1.17269e-07,1
ablate_no_lift,42,197,0.00392942,0.0041639,1.17542e-07,1
ablate_no_lift,42,198,0.00392622,0.00413141,1.17379e-07,1
ablate_no_lift,42,199,0.00391843,0.00417468,1.17355e-07,1
ablate_no_lift,42,200,0.00392878,0.00414928,1.1739e-07,1
ablate_no_lift,42,201,0.00392105,0.00417532,1.17275e-07,1
ablate_no_lift,42,202,0.00393229,0.00418307,1.17191e-07,1
ablate_no_lift,42,203,0.0039256,0.0041115,1.17374e-07,1
ablate_no_lift,42,204,0.00391053,0.00413354,1.17433e-07,1
ablate_no_lift,42,205,0.00390836,0.00411797,1.17435e-07,1
ablate_no_lift,42,206,0.00392317,0.00413903,1.173e-07,1
ablate_no_lift,42,207,0.00390762,0.00412179,1.17297e-07,1
ablate_no_lift,42,208,0.00390059,0.00411695,1.17389e-07,1
ablate_no_lift,42,209,0.00390097,0.00411755,1.17294e-07,1
ablate_no_lift,42,210,0.00390307,0.00414067,1.17445e-07,1
ablate_no_lift,42,211,0.00391528,0.00414319,1.17487e-07,1
ablate_no_lift,42,212,0.00390659,0.00410895,1.17263e-07,1
ablate_no_lift,42,213,0.00389681,0.00410976,1.17467e-07,1
ablate_no_lift,42,214,0.00389835,0.00410978,1.17371e-07,1
ablate_no_lift,42,215,0.00389799,0.00410237,1.17374e-07,1
ablate_no_lift,42,216,0.00389317,0.0041084,1.17431e-07,1
ablate_no_lift,42,217,0.00389724,0.00409904,1.1747e-07,1
ablate_no_lift,42,218,0.00388985,0.00410605,1.17313e-07,1
ablate_no_lift,42,219,0.00389329,0.00411231,1.17309e-07,1
ablate_no_lift,42,220,0.00389097,0.00410189,1.17189e-07,1
ablate_no_lift,42,221,0.00389286,0.00411296,1.17371e-07,1
ablate_no_lift,42,222,0.00388773,0.00409805,1.17376e-07,1
ablate_no_lift,42,223,0.00388617,0.00409919,1.17164e-07,1
ablate_no_lift,42,224,0.00388276,0.00408962,1.17403e-07,1
ablate_no_lift,42,225,0.00388564,0.00409927,1.17521e-07,1
ablate_no_lift,42,226,0.0038854,0.00409286,1.17478e-07,1
ablate_no_lift,42,227,0.0038838,0.00409044,1.17546e-07,1
ablate_no_lift,42,228,0.00387568,0.0040921,1.17414e-07,1
ablate_no_lift,42,229,0.00388194,0.00408702,1.17327e-07,1
ablate_no_lift,42,230,0.00387644,0.00408784,1.17438e-07,1
ablate_no_lift,42,231,0.0038802,0.00409897,1.17601e-07,1
ablate_no_lift,42,232,0.00388157,0.00408787,1.17273e-07,1
ablate_no_lift,42,233,0.00388189,0.00408383,1.17319e-07,1
ablate_no_lift,42,234,0.00387813,0.00408694,1.17321e-07,1
ablate_no_lift,42,235,0.00386994,0.00408996,1.17469e-07,1
ablate_no_lift,42,236,0.00386865,0.00408245,1.17262e-07,1
ablate_no_lift,42,237,0.00387049,0.00408092,1.17328e-07,1
ablate_no_lift,42,238,0.00387187,0.00409142,1.17425e-07,1
ablate_no_lift,42,239,0.00387286,0.00408713,1.17263e-07,1
ablate_no_lift,42,240,0.00387191,0.00407989,1.17576e-07,1
ablate_no_lift,42,241,0.00387484,0.00408187,1.17273e-07,1
ablate_no_lift,42,242,0.00387371,0.00408554,1.17286e-07,1
ablate_no_lift,42,243,0.00387469,0.00408491,1.1731e-07,1
ablate_no_lift,42,244,0.00387739,0.00408163,1.17451e-07,1
ablate_no_lift,42,245,0.00387718,0.00408482,1.17625e-07,1
ablate_no_lift,42,246,0.00386947,0.00408168,1.17449e-07,1
ablate_no_lift,42,247,0.00387206,0.00408069,1.17271e-07,1
ablate_no_lift,42,248,0.00386948,0.00408293,1.1751e-07,1
ablate_no_lift,42,249,0.00387244,0.00407736,1.17411e-07,1
ablate_no_lift,42,250,0.00386814,0.00408094,1.17257e-07,1
ablate_no_lift,43,1,4.414,5.27025,1.26166e-07,1
ablate_no_lift,43,2,3.69554,4.51919,1.19471e-07,1
ablate_no_lift,43,3,3.17469,3.79704,1.16476e-07,1
ablate_no_lift,43,4,2.53976,2.94644,1.15419e-07,1
ablate_no_lift,43,5,1.72715,1.41624,1.15299e-07,1
ablate_no_lift,43,6,1.05094,1.52129,1.28022e-07,1
ablate_no_lift,43,7,1.87716,1.82631,1.29874e-07,1
ablate_no_lift,43,8,1.13184,0.842648,1.14707e-07,1
ablate_no_lift,43,9,0.955175,0.767134,1.24987e-07,1
ablate_no_lift,43,10,0.701749,0.601643,1.14841e-07,1
ablate_no_lift,43,11,0.543629,0.862281,1.14935e-07,1
ablate_no_lift,43,12,0.633135,1.05889,1.15849e-07,1
ablate_no_lift,43,13,1.18274,1.09418,1.16764e-07,1
ablate_no_lift,43,14,0.738659,0.362954,1.14259e-07,1
ablate_no_lift,43,15,0.773421,0.529321,1.15386e-07,1
ablate_no_lift,43,16,0.496048,0.418414,1.14938e-07,1
ablate_no_lift,43,17,0.392101,0.868041,1.1494e-07,1
ablate_no_lift,43,18,0.514604,0.390459,1.14158e-07,1
ablate_no_lift,43,19,0.355824,0.216895,1.13595e-07,1
ablate_no_lift,43,20,0.403561,0.280033,1.14359e-07,1
ablate_no_lift,43,21,0.408697,0.42669,1.15601e-07,1
ablate_no_lift,43,22,0.374632,0.256222,1.16849e-07,1
ablate_no_lift,43,23,0.831254,4292.91,2.96981e-07,1
ablate_no_lift,43,24,2053.75,inf,0.000518426,0.05
ablate_no_lift,44,1,4.4115,5.16732,1.2614e-07,1
ablate_no_lift,44,2,3.61216,4.3323,1.19433e-07,1
ablate_no_lift,44,3,2.94263,3.30362,1.16488e-07,1
ablate_no_lift,44,4,2.77656,3.19692,1.15477e-07,1
ablate_no_lift,44,5,1.92294,1.70476,1.14589e-07,1
ablate_no_lift,44,6,1.31541,1.22459,1.5103e-07,1
ablate_no_lift,44,7,1.07412,1.12624,1.57789e-07,1
ablate_no_lift,44,8,0.737158,1.02018,1.16181e-07,1
ablate_no_lift,44,9,0.562911,0.593383,1.15064e-07,1
ablate_no_lift,44,10,1.18581,0.418006,1.16986e-07,1
ablate_no_lift,44,11,1.09999,0.866341,1.18477e-07,1
ablate_no_lift,44,12,0.703064,1.10249,1.3235e-07,1
ablate_no_lift,44,13,0.702454,0.973484,1.49163e-07,1
ablate_no_lift,44,14,0.809657,0.996521,1.56211e-07,1
ablate_no_lift,44,15,0.745037,1.14247,1.49166e-07,1
ablate_no_lift,44,16,0.604307,0.585172,1.32702e-07,1
ablate_no_lift,44,17,0.568679,0.366272,1.60086e-07,1
ablate_no_lift,44,18,0.375019,0.843752,1.24506e-07,1
ablate_no_lift,44,19,0.394962,0.387522,1.2358e-07,1
ablate_no_lift,44,20,0.357158,0.366459,1.24696e-07,1
ablate_no_lift,44,21,0.482739,0.556118,2.60952e-07,1
ablate_no_lift,44,22,0.416844,1.19581,1.30295e-07,1
ablate_no_lift,44,23,0.446465,0.254747,1.15901e-07,1
ablate_no_lift,44,24,0.286623,2.9991,1.14012e-07,1
ablate_no_lift,44,25,0.983263,1.24934,1.90054e-07,1
ablate_no_lift,44,26,0.846921,0.468057,5.30157e-07,1
ablate_no_lift,44,27,0.34662,0.249735,1.13788e-07,1
ablate_no_lift,44,28,0.317872,0.298177,1.13931e-07,1
ablate_no_lift,44,29,0.472032,0.967271,1.14974e-07,1
ablate_no_lift,44,30,0.52818,0.418373,1.15999e-07,1
ablate_no_lift,44,31,0.355234,0.288279,1.13327e-07,1
ablate_no_lift,44,32,0.278354,0.226569,1.13541e-07,1
ablate_no_lift,44,33,0.202961,0.173017,1.14024e-07,1
ablate_no_lift,44,34,0.33589,0.224486,1.1405e-07,1
ablate_no_lift,44,35,0.277839,0.426464,1.1443e-07,1
ablate_no_lift,44,36,0.300716,0.224314,1.14382e-07,1
ablate_no_lift,44,37,0.160165,0.155951,1.14208e-07,1
ablate_no_lift,44,38,0.230728,0.278041,1.14263e-07,1
ablate_no_lift,44,39,0.195487,0.165136,1.14166e-07,1
ablate_no_lift,44,40,0.162789,0.149091,1.14377e-07,1
ablate_no_lift,44,41,0.197085,0.513562,1.14849e-07,1
ablate_no_lift,44,42,0.512432,0.323834,1.15673e-07,1
ablate_no_lift,44,43,0.276497,0.213084,1.13164e-07,1
ablate_no_lift,44,44,0.38597,0.553744,1.13926e-07,1
ablate_no_lift,44,45,0.319168,0.19046,1.1377e-07,1
ablate_no_lift,44,46,0.223924,0.194341,1.13975e-07,1
ablate_no_lift,44,47,0.270935,0.26385,1.13917e-07,1
ablate_no_lift,44,48,0.182445,0.22217,1.13758e-07,1
ablate_no_lift,44,49,0.213075,0.149437,1.14077e-07,1
ablate_no_lift,44,50,0.262018,0.405306,1.1535e-07,1
ablate_no_lift,44,51,0.229035,0.19623,1.1389e-07,1
ablate_no_lift,44,52,0.265699,0.259691,1.14109e-07,1
ablate_no_lift,44,53,0.159389,0.134835,1.14094e-07,1
ablate_no_lift,44,54,0.165217,0.16898,1.1516e-07,1
ablate_no_lift,44,55,0.135931,0.157532,1.14713e-07,1
ablate_no_lift,44,56,0.140676,0.102766,1.15285e-07,1
ablate_no_lift,44,57,0.116666,0.128041,1.15389e-07,1
ablate_no_lift,44,58,0.0969506,0.0911434,1.15637e-07,1
ablate_no_lift,44,59,0.105718,0.0872678,1.15006e-07,1
ablate_no_lift,44,60,0.0752937,0.0634533,1.15891e-07,1
ablate_no_lift,44,61,0.0649911,0.0721385,1.16504e-07,1
ablate_no_lift,44,62,0.0630294,0.0725453,1.16406e-07,1
ablate_no_lift,44,63,0.0611174,0.0836539,1.16154e-07,1
ablate_no_lift,44,64,0.0727379,0.100907,1.1643e-07,1
ablate_no_lift,44,65,0.0712194,0.0655799,1.16336e-07,1
ablate_no_lift,44,66,0.060405,0.0491155,1.16066e-07,1
ablate_no_lift,44,67,0.0694734,0.130753,1.16253e-07,1
ablate_no_lift,44,68,0.130497,0.0995686,1.16037e-07,1
ablate_no_lift,44,69,0.0726157,0.089536,1.15131e-07,1
ablate_no_lift,44,70,0.0504551,0.0489233,1.16088e-07,1
ablate_no_lift,44,71,0.0493061,0.0551353,1.16241e-07,1
ablate_no_lift,44,72,0.0517208,0.063677,1.15994e-07,1
ablate_no_lift,44,73,0.0541454,0.0405435,1.16259e-07,1
ablate_no_lift,44,74,0.0411163,0.0339029,1.1572e-07,1
ablate_no_lift,44,75,0.0565871,0.0677042,1.15945e-07,1
ablate_no_lift,44,76,0.0552862,0.0433633,1.15951e-07,1
ablate_no_lift,44,77,0.0311676,0.0377369,1.16039e-07,1
ablate_no_lift,44,78,0.0254527,0.0350089,1.16297e-07,1
ablate_no_lift,44,79,0.027584,0.0349217,1.16228e-07,1
ablate_no_lift,44,80,0.0261161,0.0270309,1.164e-07,1
ablate_no_lift,44,81,0.071781,0.0504858,1.16547e-07,1
ablate_no_lift,44,82,0.0325768,0.0225559,1.15983e-07,1
ablate_no_lift,44,83,0.0299367,0.0394485,1.16579e-07,1
ablate_no_lift,44,84,0.0230592,0.0204882,1.1658e-07,1
ablate_no_lift,44,85,0.0320525,0.0341395,1.16796e-07,1
ablate_no_lift,44,86,0.0348003,0.0433142,1.16361e-07,1
ablate_no_lift,44,87,0.0319244,0.0353219,1.16422e-07,1
ablate_no_lift,44,88,0.0233354,0.0404928,1.16585e-07,1
ablate_no_lift,44,89,0.0284913,0.0274545,1.16805e-07,1
ablate_no_lift,44,90,0.0195754,0.0178185,1.16565e-07,1
ablate_no_lift,44,91,0.0217658,0.0179951,1.16629e-07,1
ablate_no_lift,44,92,0.0147667,0.0125526,1.16819e-07,1
ablate_no_lift,44,93,0.0145932,0.0183482,1.16581e-07,1
ablate_no_lift,44,94,0.012732,0.022195,1.16761e-07,1
ablate_no_lift,44,95,0.0165441,0.0514781,1.16818e-07,1
ablate_no_lift,44,96,0.0207539,0.0109461,1.1679e-07,1
ablate_no_lift,44,97,0.0161229,0.014272,1.16526e-07,1
ablate_no_lift,44,98,0.0204599,0.0185812,1.16564e-07,1
ablate_no_lift,44,99,0.0189314,0.0167196,1.16468e-07,1
ablate_no_lift,44,100,0.0139785,0.0193924,1.16744e-07,1
ablate_no_lift,44,101,0.0168293,0.0189577,1.16531e-07,1
ablate_no_lift,44,102,0.0136805,0.0130675,1.16933e-07,1
ablate_no_lift,44,103,0.0135645,0.0106973,1.16877e-07,1
ablate_no_lift,44,104,0.0139632,0.0103406,1.16765e-07,1
ablate_no_lift,44,105,0.0276208,0.0165298,1.16796e-07,1
ablate_no_lift,44,106,0.0236274,0.0113283,1.1655e-07,1
ablate_no_lift,44,107,0.0163988,0.0231278,1.1682e-07,1
ablate_no_lift,44,108,0.0153383,0.0123791,1.16853e-07,1
ablate_no_lift,44,109,0.0114909,0.0117576,1.17014e-07,1
ablate_no_lift,44,110,0.00943421,0.0221365,1.17007e-07,1
ablate_no_lift,44,111,0.0172791,0.0129724,1.16784e-07,1
ablate_no_lift,44,112,0.0138669,0.0119305,1.16695e-07,1
ablate_no_lift,44,113,0.0128728,0.0196867,1.16666e-07,1
ablate_no_lift,44,114,0.0147107,0.0155231,1.1669e-07,1
ablate_no_lift,44,115,0.00928598,0.0104074,1.16862e-07,1
ablate_no_lift,44,116,0.0168868,0.017169,1.16951e-07,1
ablate_no_lift,44,117,0.0135084,0.0138292,1.16684e-07,1
ablate_no_lift,44,118,0.0130392,0.0140242,1.16957e-07,1
ablate_no_lift,44,119,0.0124905,0.0102339,1.16829e-07,1
ablate_no_lift,44,120,0.0315244,0.0303897,1.16944e-07,1
ablate_no_lift,44,121,0.0218314,0.0114314,1.16499e-07,1
ablate_no_lift,44,122,0.0119989,0.00942902,1.16723e-07,1
ablate_no_lift,44,123,0.0101344,0.0100326,1.1683e-07,1
ablate_no_lift,44,124,0.00964739,0.00767694,1.16828e-07,1
ablate_no_lift,44,125,0.00715196,0.007372,1.16904e-07,1
ablate_no_lift,44,126,0.00694347,0.00766089,1.16865e-07,1
ablate_no_lift,44,127,0.0104478,0.00793956,1.17056e-07,1
ablate_no_lift,44,128,0.00989573,0.00737146,1.16871e-07,1
ablate_no_lift,44,129,0.00746701,0.00813443,1.1708e-07,1
ablate_no_lift,44,130,0.01042,0.0127106,1.16941e-07,1
ablate_no_lift,44,131,0.0120479,0.0106812,1.16819e-07,1
ablate_no_lift,44,132,0.0098676,0.00887207,1.16596e-07,1
ablate_no_lift,44,133,0.0105218,0.0104648,1.16762e-07,1
ablate_no_lift,44,134,0.00971712,0.00687147,1.16657e-07,1
ablate_no_lift,44,135,0.00644644,0.00614335,1.16611e-07,1
ablate_no_lift,44,136,0.00833424,0.00716824,1.17004e-07,1
ablate_no_lift,44,137,0.00799141,0.00689039,1.16819e-07,1
ablate_no_lift,44,138,0.00754627,0.00957608,1.16905e-07,1
ablate_no_lift,44,139,0.00717815,0.0074349,1.16964e-07,1
ablate_no_lift,44,140,0.00705954,0.00813936,1.16955e-07,1
ablate_no_lift,44,141,0.00673891,0.00687871,1.17079e-07,1
ablate_no_lift,44,142,0.00903174,0.010122,1.17069e-07,1
ablate_no_lift,44,143,0.00754576,0.00743873,1.16974e-07,1
ablate_no_lift,44,144,0.00924236,0.0117502,1.16984e-07,1
ablate_no_lift,44,145,0.00782754,0.014458,1.16787e-07,1
ablate_no_lift,44,146,0.00946357,0.00994574,1.16823e-07,1
ablate_no_lift,44,147,0.00906145,0.0120628,1.16817e-07,1
ablate_no_lift,44,148,0.00887894,0.0129711,1.16715e-07,1
ablate_no_lift,44,149,0.00880138,0.00986326,1.1693e-07,1
ablate_no_lift,44,150,0.00864157,0.0102972,1.16884e-07,1
ablate_no_lift,44,151,0.0083672,0.00744308,1.16884e-07,1
ablate_no_lift,44,152,0.0073052,0.0076254,1.17039e-07,1
ablate_no_lift,44,153,0.00611889,0.00687707,1.1664e-07,1
ablate_no_lift,44,154,0.00559866,0.00608379,1.16916e-07,1
ablate_no_lift,44,155,0.00532226,0.0061996,1.16967e-07,1
ablate_no_lift,44,156,0.0052299,0.00643469,1.16986e-07,1
ablate_no_lift,44,157,0.0054542,0.00563046,1.16885e-07,1
ablate_no_lift,44,158,0.00520115,0.00512402,1.16813e-07,1
ablate_no_lift,44,159,0.00528168,0.00509846,1.16967e-07,1
ablate_no_lift,44,160,0.00503526,0.00504155,1.16738e-07,1
ablate_no_lift,44,161,0.004875,0.00542314,1.16896e-07,1
ablate_no_lift,44,162,0.00481095,0.00513194,1.16821e-07,1
ablate_no_lift,44,163,0.0047835,0.00493648,1.16886e-07,1
ablate_no_lift,44,164,0.00490514,0.00510013,1.16844e-07,1
ablate_no_lift,44,165,0.00495043,0.00519427,1.16977e-07,1
ablate_no_lift,44,166,0.00504052,0.00602504,1.16985e-07,1
ablate_no_lift,44,167,0.00517716,0.00483657,1.17127e-07,1
ablate_no_lift,44,168,0.00457297,0.00470221,1.16988e-07,1
ablate_no_lift,44,169,0.00458248,0.00470278,1.17238e-07,1
ablate_no_lift,44,170,0.00465808,0.00470508,1.1702e-07,1
ablate_no_lift,44,171,0.00443083,0.00459196,1.16885e-07,1
ablate_no_lift,44,172,0.00456778,0.00484388,1.17131e-07,1
ablate_no_lift,44,173,0.00461118,0.00498537,1.17077e-07,1
ablate_no_lift,44,174,0.00440674,0.00455937,1.16926e-07,1
ablate_no_lift,44,175,0.00438376,0.00507262,1.17089e-07,1
ablate_no_lift,44,176,0.00443286,0.00457844,1.17059e-07,1
ablate_no_lift,44,177,0.00435697,0.00462708,1.17224e-07,1
ablate_no_lift,44,178,0.00435675,0.00462803,1.17029e-07,1
ablate_no_lift,44,179,0.00427589,0.00447552,1.16913e-07,1
ablate_no_lift,44,180,0.00422155,0.00449887,1.16996e-07,1
ablate_no_lift,44,181,0.00427031,0.00444006,1.16909e-07,1
ablate_no_lift,44,182,0.00437906,0.00441585,1.16957e-07,1
ablate_no_lift,44,183,0.00431473,0.00475548,1.17213e-07,1
ablate_no_lift,44,184,0.00432725,0.00453482,1.1704e-07,1
ablate_no_lift,44,185,0.00422304,0.00451483,1.17134e-07,1
ablate_no_lift,44,186,0.00416412,0.00436364,1.17195e-07,1
ablate_no_lift,44,187,0.0041363,0.00432253,1.17121e-07,1
ablate_no_lift,44,188,0.00413183,0.00436448,1.17175e-07,1
ablate_no_lift,44,189,0.00414742,0.00434618,1.1731e-07,1
ablate_no_lift,44,190,0.0041034,0.00432252,1.16938e-07,1
ablate_no_lift,44,191,0.0040894,0.00435455,1.17103e-07,1
ablate_no_lift,44,192,0.00410416,0.00432495,1.17351e-07,1
ablate_no_lift,44,193,0.00411021,0.00429029,1.17155e-07,1
ablate_no_lift,44,194,0.00410011,0.00429382,1.17091e-07,1
ablate_no_lift,44,195,0.00407986,0.00429832,1.17098e-07,1
ablate_no_lift,44,196,0.00405351,0.00426473,1.17109e-07,1
ablate_no_lift,44,197,0.00405872,0.00427927,1.17059e-07,1
ablate_no_lift,44,198,0.00406001,0.00428072,1.17237e-07,1
ablate_no_lift,44,199,0.00413299,0.00428038,1.17233e-07,1
ablate_no_lift,44,200,0.00407614,0.00426714,1.17218e-07,1
ablate_no_lift,44,201,0.00407264,0.0042798,1.17132e-07,1
ablate_no_lift,44,202,0.00405408,0.00429831,1.16941e-07,1
ablate_no_lift,44,203,0.00403541,0.00419775,1.1714e-07,1
ablate_no_lift,44,204,0.0040244,0.00423985,1.17173e-07,1
ablate_no_lift,44,205,0.00402886,0.00425978,1.17249e-07,1
ablate_no_lift,44,206,0.00401598,0.00425049,1.17255e-07,1
ablate_no_lift,44,207,0.0040165,0.00421683,1.17212e-07,1
ablate_no_lift,44,208,0.00400506,0.00420843,1.17172e-07,1
ablate_no_lift,44,209,0.00399302,0.00420523,1.17319e-07,1
ablate_no_lift,44,210,0.00401813,0.00418048,1.17105e-07,1
ablate_no_lift,44,211,0.00399013,0.00419757,1.1744e-07,1
ablate_no_lift,44,212,0.00399199,0.0042195,1.17228e-07,1
ablate_no_lift,44,213,0.00398858,0.00421013,1.17314e-07,1
ablate_no_lift,44,214,0.00397052,0.0041739,1.17046e-07,1
ablate_no_lift,44,215,0.00397806,0.00417091,1.17201e-07,1
ablate_no_lift,44,216,0.00397099,0.00416051,1.1721e-07,1
ablate_no_lift,44,217,0.00397443,0.00417048,1.17157e-07,1
ablate_no_lift,44,218,0.00397451,0.00417063,1.1723e-07,1
ablate_no_lift,44,219,0.00397079,0.00416786,1.17166e-07,1
ablate_no_lift,44,220,0.00396472,0.00416094,1.1726e-07,1
ablate_no_lift,44,221,0.00396544,0.00415157,1.17135e-07,1
ablate_no_lift,44,222,0.0039558,0.0041585,1.17482e-07,1
ablate_no_lift,44,223,0.00395597,0.00413981,1.17033e-07,1
ablate_no_lift,44,224,0.00395778,0.00414303,1.17153e-07,1
ablate_no_lift,44,225,0.00395218,0.00414159,1.17186e-07,1
ablate_no_lift,44,226,0.00395047,0.00414931,1.17386e-07,1
ablate_no_lift,44,227,0.00395343,0.00413872,1.1734e-07,1
ablate_no_lift,44,228,0.00394747,0.00414577,1.17116e-07,1
ablate_no_lift,44,229,0.00394126,0.00413442,1.17181e-07,1
ablate_no_lift,44,230,0.00393992,0.00413337,1.17276e-07,1
ablate_no_lift,44,231,0.00394177,0.00413182,1.17275e-07,1
ablate_no_lift,44,232,0.0039369,0.00413047,1.17345e-07,1
ablate_no_lift,44,233,0.003938,0.00413829,1.17323e-07,1
ablate_no_lift,44,234,0.00394081,0.00412175,1.17348e-07,1
ablate_no_lift,44,235,0.00393509,0.00413031,1.17395e-07,1
ablate_no_lift,44,236,0.00394,0.00412734,1.17113e-07,1
ablate_no_lift,44,237,0.00393514,0.00412446,1.17178e-07,1
ablate_no_lift,44,238,0.00394042,0.00412058,1.17336e-07,1
ablate_no_lift,44,239,0.00393482,0.00411956,1.17316e-07,1
ablate_no_lift,44,240,0.00393092,0.00413001,1.17248e-07,1
ablate_no_lift,44,241,0.00393355,0.00412161,1.17343e-07,1
ablate_no_lift,44,242,0.00392617,0.00411965,1.17201e-07,1
ablate_no_lift,44,243,0.00393291,0.00412275,1.17478e-07,1
ablate_no_lift,44,244,0.00392749,0.00412335,1.17364e-07,1
ablate_no_lift,44,245,0.00392994,0.00411287,1.17186e-07,1
ablate_no_lift,44,246,0.00392523,0.00411928,1.17201e-07,1
ablate_no_lift,44,247,0.00392611,0.00411438,1.17463e-07,1
ablate_no_lift,44,248,0.0039228,0.00411404,1.17248e-07,1
ablate_no_lift,44,249,0.00392262,0.0041093,1.1738e-07,1
ablate_no_lift,44,250,0.00391819,0.00411946,1.17184e-07,1
ablate_no_lift,45,1,4.39593,5.19504,1.26066e-07,1
ablate_no_lift,45,2,3.65694,4.47149,1.19061e-07,1
ablate_no_lift,45,3,3.0582,3.51351,1.16258e-07,1
ablate_no_lift,45,4,2.43619,2.74788,1.15082e-07,1
ablate_no_lift,45,5,1.72812,1.69169,1.17297e-07,1
ablate_no_lift,45,6,1.07132,1.02031,1.19008e-07,1
ablate_no_lift,45,7,0.842925,0.750506,1.16957e-07,1
ablate_no_lift,45,8,1.62814,4.79042,1.15555e-07,1
ablate_no_lift,45,9,2.06605,5.02769,1.30665e-07,1
ablate_no_lift,45,10,2.04404,0.971316,1.98793e-07,1
ablate_no_lift,45,11,0.693045,0.648805,1.14896e-07,1
ablate_no_lift,45,12,0.89055,0.949969,1.16303e-07,1
ablate_no_lift,45,13,0.945231,0.705207,1.16771e-07,1
ablate_no_lift,45,14,0.523685,0.5609,1.14031e-07,1
ablate_no_lift,45,15,0.596879,0.929425,1.14647e-07,1
ablate_no_lift,45,16,0.598344,0.979231,1.15369e-07,1
ablate_no_lift,45,17,0.530588,0.40311,1.14976e-07,1
ablate_no_lift,45,18,0.380224,0.562791,1.14124e-07,1
ablate_no_lift,45,19,0.387639,0.314486,1.1362e-07,1
ablate_no_lift,45,20,0.331799,0.250957,1.13667e-07,1
ablate_no_lift,45,21,0.297619,0.494702,1.1394e-07,1
ablate_no_lift,45,22,0.366359,0.484551,1.13846e-07,1
ablate_no_lift,45,23,0.414763,0.324721,1.13572e-07,1
ablate_no_lift,45,24,0.310585,0.19232,1.14038e-07,1
ablate_no_lift,45,25,0.227689,0.484685,1.13761e-07,1
ablate_no_lift,45,26,0.448391,0.493005,1.14047e-07,1
ablate_no_lift,45,27,0.381623,0.334029,1.13959e-07,1
ablate_no_lift,45,28,0.269238,0.363373,1.13785e-07,1
ablate_no_lift,45,29,0.315334,0.257376,1.13803e-07,1
ablate_no_lift,45,30,0.200033,0.190545,1.13689e-07,1
ablate_no_lift,45,31,0.425344,0.232825,1.14061e-07,1
ablate_no_lift,45,32,0.447354,0.341881,1.15287e-07,1
ablate_no_lift,45,33,0.32958,0.427924,1.13823e-07,1
ablate_no_lift,45,34,0.383928,0.392283,1.13488e-07,1
